course,group,subgroup,day,time,week_type,subject
3 курс,7 группа,2,Суббота,13:25-15:00,Числитель,Моделирование цифрового производства доц. Ветохин В.В. 383
3 курс,7 группа,2,Суббота,15:10-16:45,Числитель,Автоматизация систем подготовки производства доц. Ветохин В.В. 383
3 курс,7 группа,2,Суббота,9:45 - 11:20,Числитель,Физическая культура и спорт
3 курс,7 группа,2,Суббота,9:45 - 11:20,Знаменатель,Физическая культура и спорт
3 курс,7 группа,2,Четверг,11:30-13:05,Знаменатель,Технологии интернет вещей ст.преп. Максимов А.В. (ДО)
3 курс,7 группа,2,Четверг,13:25-15:00,Числитель,Информационные технологии (ИТ) доц. Вахтин А.А. (ДО)
3 курс,7 группа,2,Четверг,13:25-15:00,Знаменатель,Информационные технологии (ИТ) доц. Вахтин А.А. (ДО)
3 курс,7 группа,2,Четверг,15:10-16:45,Числитель,Технологии программирования (ТП) ст.преп. Шилов С.Н. (ДО)
3 курс,7 группа,2,Четверг,15:10-16:45,Знаменатель,Технологии программирования (ТП) ст.преп. Шилов С.Н. (ДО)
3 курс,7 группа,2,Четверг,16:55-18:30,Числитель,Квантовая теория проф. Запрягаев С.А. (ДО)
3 курс,7 группа,2,Четверг,16:55-18:30,Знаменатель,Квантовая теория проф. Запрягаев С.А. (ДО)
3 курс,8 группа,1,Вторник,11:30-13:05,Числитель,Информационные сети асс. Соколов В.А. 316П
3 курс,8 группа,1,Вторник,13:25-15:00,Числитель,Основы DevOps асс. Хакимов Л.Н. 385
3 курс,8 группа,1,Вторник,15:10-16:45,Числитель,ТП ст.преп. Шилов С.Н. 314П
3 курс,8 группа,1,Вторник,8:00 - 9:35,Числитель,Язык программирования C++ асс. Борисов А.Д. 385
3 курс,8 группа,1,Вторник,8:00 - 9:35,Знаменатель,ИТ доц. Вахтин А.А. 297
3 курс,8 группа,1,Вторник,9:45 - 11:20,Числитель,Язык программирования C++ асс. Борисов А.Д. 316П
3 курс,8 группа,1,Вторник,9:45 - 11:20,Знаменатель,Информационные сети асс. Соколов В.А. 293
3 курс,8 группа,1,Понедельник,11:30-13:05,Числитель,Военная подготовка
3 курс,8 группа,1,Понедельник,11:30-13:05,Знаменатель,Военная подготовка
3 курс,8 группа,1,Понедельник,13:25-15:00,Числитель,Военная подготовка
3 курс,8 группа,1,Понедельник,13:25-15:00,Знаменатель,Военная подготовка
3 курс,8 группа,1,Понедельник,15:10-16:45,Числитель,Военная подготовка
3 курс,8 группа,1,Понедельник,15:10-16:45,Знаменатель,Военная подготовка
3 курс,8 группа,1,Понедельник,16:55-18:30,Числитель,Военная подготовка
